_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.clientPID,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.id,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.gpg13,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.full_log,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.tsc,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.cis,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc,_source.rule.cis,_source.data.sca.check.references,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.reason,_source.data.sca.check.file,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.gpg_13,_source.rule.gdpr_IV,_source.rule.gpg_13,_source.data.sca.check.directory,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.uid,_source.data.dstuser,_source.decoder.parent,_source.previous_output,_source.previous_log,_source.data.sca.check.registry,_source.data.sca.check.compliance.gpg13,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.data.win.system.eventSourceName,_source.rule.info,_source.data.srcip,_source.data.srcport,_source.data.win.eventdata.binary,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.value_type,_source.syscheck.sha1_after,_source.syscheck.size_after,_source.syscheck.arch,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha256_after,_source.syscheck.value_name,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.changed_attributes,_source.syscheck.sha1_before,_source.syscheck.uname_after,_source.syscheck.gname_after,_source.syscheck.mtime_after,_source.syscheck.uid_after,_source.syscheck.gid_after,_source.syscheck.win_perm_after,_source.syscheck.mtime_before,_source.data.id,_source.syscheck.gid_before,_source.data.win.eventdata.data,_source.data.srcuser,_source.data.win.eventdata.p1,_source.data.win.eventdata.p2,_source.data.win.eventdata.rechecking,_source.data.win.eventdata.p3,_source.data.win.eventdata.attachedFiles,_source.data.win.eventdata.p4,_source.data.win.eventdata.reportId,_source.data.win.eventdata.p5,_source.data.win.eventdata.p6,_source.data.win.eventdata.reportStatus,_source.data.win.eventdata.bucket,_source.data.win.eventdata.storePath,_source.data.win.eventdata.bucketType,_source.data.win.eventdata.hashedBucket,_source.data.win.eventdata.response,_source.data.win.eventdata.eventName,_source.data.win.eventdata.cabGuid,_source.data.win.eventdata.cabId,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.accountName,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.win.eventdata.extraInfo,_source.data.vulnerability.reference,_source.data.vulnerability.severity,_source.data.vulnerability.cve,_source.data.vulnerability.package.name,_source.data.vulnerability.package.version,_source.data.vulnerability.package.architecture,_source.data.vulnerability.published,_source.data.vulnerability.enumeration,_source.data.vulnerability.title,_source.data.vulnerability.type,_source.data.vulnerability.cvss.cvss3.base_score,_source.data.vulnerability.updated,_source.data.vulnerability.status,_source.data.gid,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.win.eventdata.updateRevisionNumber,_source.data.win.eventdata.updateGuid,_source.data.win.eventdata.serviceGuid,_source.data.win.eventdata.errorCode,_source.data.win.eventdata.updateTitle,_source.data.win.eventdata.messageText,_source.data.win.eventdata.method,_source.data.win.eventdata.stage,_source.data.win.eventdata.context,_source.data.win.eventdata.url,_source.data.shell,_source.data.home,_source.data.win.eventdata.previousTime,_source.data.win.eventdata.newTime
LiIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,64,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure file deletion events by users are collected.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:56.192",sca,1725302276.318556,"Sep 2, 2024 @ 18:37:56.192", , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""2.2"",""10.5.5""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC7.2"",""CC7.3"",""CC7.4""]","[""CM.1"",""AU.14""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,"For 64 bit systems add the following lines to the /etc/audit/audit.rules file: -a always,exit -F arch=b64 -S unlink -S unlinkat -S rename -S renameat -F auid>=1000 -F auid!=4294967295 -k delete | -a always,exit -F arch=b32 -S unlink -S unlinkat -S rename -S renameat -F auid>=1000 -F auid!=4294967295 -k delete. Notes: At a minimum, configure the audit system to collect file deletion events for all users and root. Reloading the auditd config to set active settings may require a system reboot.",10.5.5,"CC6.1,CC7.2,CC7.3,CC7.4","6,2,13",4.1.14,"Monitor the use of system calls associated with the deletion or renaming of files and file attributes. This configuration statement sets up monitoring for the unlink (remove a file), unlinkat (remove a file attribute), rename (rename a file) and renameat (rename a file attribute) system calls and tags them with the identifier ""delete"".",21619,Ensure file deletion events by users are collected.,"Monitoring these calls from non-privileged users could provide a system administrator with evidence that inappropriate removal of files and file attributes associated with protected files is occurring. While this audit option will look at all events, system administrators will want to look for specific privileged files that are being deleted or altered.", ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""6"",""2"",""13""]","[""4.1.14""]", ,AU.14, , ,164.312.b, , , , ,"[""/etc/audit""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
MyIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,41,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure rsyslog Service is enabled.,"[""sca""]",19008,sca,log,"Sep 2, 2024 @ 18:37:56.244",sca,1725302276.336514,"Sep 2, 2024 @ 18:37:56.244", , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""2.2"",""10.1""]","[""CC7.1"",""CC7.2"",""CC5.2"",""CC6.1"",""CC6.2"",""CC6.3"",""CC7.2"",""CC7.3"",""CC7.4""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,passed,Run the following command to enable rsyslog: # systemctl enable rsyslog,10.1,"CC5.2,CC6.1,CC6.2,CC6.3,CC7.2,CC7.3,CC7.4","6.2,6.3",4.2.1.1,Once the rsyslog package is installed it needs to be activated.,21624,Ensure rsyslog Service is enabled.,If the rsyslog service is not activated the system will not have a syslog service running.,"[""systemctl is-enabled rsyslog""]",check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""6.2"",""6.3""]","[""4.2.1.1""]", ,CM.1, , ,164.312.b, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,42,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure rsyslog default file permissions configured.,"[""sca""]",19008,sca,log,"Sep 2, 2024 @ 18:37:56.255",sca,1725302276.338292,"Sep 2, 2024 @ 18:37:56.255", , , , , , , , , , , , , , , , , , , , ,"[""2.2"",""10.5.1"",""10.5.2""]","[""CC7.1"",""CC7.2"",""CC5.2"",""CC6.1"",""CC7.2"",""CC.7.3"",""CC7.4""]","[""CM.1"",""CM.1"",""AU.9""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,passed,Edit the /etc/rsyslog.conf and /etc/rsyslog.d/*.conf files and set $FileCreateMode to 0640 or more restrictive:   $FileCreateMode 0640,"10.5.1,10.5.2","CC5.2,CC6.1,CC7.2,CC.7.3,CC7.4",5.1,4.2.1.3,rsyslog will create logfiles that do not already exist on the system. This setting controls what permissions will be applied to these newly created files.,21625,Ensure rsyslog default file permissions configured.,It is important to ensure that log files have the correct permissions to ensure that sensitive data is archived and protected., ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""5.1""]","[""4.2.1.3""]", ,"CM.1,AU.9", ,"[""/etc/rsyslog.conf""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NyIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,71,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure syslog-ng service is enabled.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:56.286",sca,1725302276.347228,"Sep 2, 2024 @ 18:37:56.286", , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""2.2"",""10.1""]","[""CC7.1"",""CC7.2"",""CC5.2"",""CC6.1"",""CC6.2"",""CC6.3"",""CC7.2"",""CC7.3"",""CC7.4""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Run the following command to enable rsyslog :   # systemctl enable syslog-ng,10.1,"CC5.2,CC6.1,CC6.2,CC6.3,CC7.2,CC7.3,CC7.4","6.2,6.3",4.2.2.1,Once the syslog-ng package is installed it needs to be activated.,21628,Ensure syslog-ng service is enabled.,If the syslog-ng service is not activated the system may default to the syslogd service or lack logging instead.,"[""systemctl is-enabled syslog-ng""]",check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""6.2"",""6.3""]","[""4.2.2.1""]", ,CM.1, , ,164.312.b, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
OCIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,17,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure syslog-ng default file permissions configured.,"[""sca""]",19009,sca,log,"Sep 2, 2024 @ 18:37:56.297",sca,1725302276.349076,"Sep 2, 2024 @ 18:37:56.297", , , , , , , , , , , , , , , , , , , , ,"[""2.2"",""10.5.1"",""10.5.2""]","[""CC7.1"",""CC7.2"",""CC5.2"",""CC6.1"",""CC7.2"",""CC.7.3"",""CC7.4""]","[""CM.1"",""CM.1"",""AU.9""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,not applicable,Edit the /etc/syslog-ng/syslog-ng.conf and set perm option to 0640 or more restrictive:     options { chain_hostnames(off); flush_lines(0); perm(0640); stats_freq(3600); threaded(yes); };,"10.5.1,10.5.2","CC5.2,CC6.1,CC7.2,CC.7.3,CC7.4",5.1,4.2.2.3,syslog-ng will create logfiles that do not already exist on the system. This setting controls what permissions will be applied to these newly created files.,21629,Ensure syslog-ng default file permissions configured.,It is important to ensure that log files have the correct permissions to ensure that sensitive syslog-ng data is archived and protected., ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""5.1""]","[""4.2.2.3""]", ,"CM.1,AU.9",Could not open file '/etc/syslog-ng/syslog-ng.conf',"[""/etc/syslog-ng/syslog-ng.conf""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
OyIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,44,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure cron daemon is enabled.,"[""sca""]",19008,sca,log,"Sep 2, 2024 @ 18:37:56.328",sca,1725302276.357342,"Sep 2, 2024 @ 18:37:56.328", , , , , , , , , , , , , , , , , , , , ,"[""2.2"",""2.2.4""]","[""CC7.1"",""CC7.2"",""CC5.2""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,passed,Run the following command to enable cron: systemctl enable cron,2.2.4,CC5.2,5.1,5.1.1,The cron daemon is used to execute batch jobs on the system.,21632,Ensure cron daemon is enabled.,"While there may not be user jobs that need to be run on the system, the system does have maintenance jobs that may include security monitoring that have to run, and cron is used to execute them.","[""systemctl is-enabled cron""]",check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""5.1""]","[""5.1.1""]", ,CM.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
PyIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,75,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure permissions on /etc/cron.weekly are configured.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:56.370",sca,1725302276.367829,"Sep 2, 2024 @ 18:37:56.370", , , , , , , , , , , , , , , , , , , , ,"[""2.2"",""2.2.4""]","[""CC7.1"",""CC7.2"",""CC5.2""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Run the following commands to set ownership and permissions on /etc/cron.weekly : chown root:root /etc/cron.weekly and chmod og-rwx /etc/cron.weekly,2.2.4,CC5.2,5.1,5.1.5,"The /etc/cron.weekly directory contains system cron jobs that need to run on a weekly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory.",21636,Ensure permissions on /etc/cron.weekly are configured.,Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.,"[""stat /etc/cron.weekly""]",check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""5.1""]","[""5.1.5""]", ,CM.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
QiIHtJEBA3BdbeET0mSS,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,78,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure at/cron is restricted to authorized users.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:57.166",sca,1725302277.377553,"Sep 2, 2024 @ 18:37:57.166", , , , , , , , , , , , , , , , , , , , ,"[""2.2"",""2.2.4""]","[""CC7.1"",""CC7.2"",""CC5.2""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Run the following commands to remove /etc/cron.deny and /etc/at.deny and create and set permissions and ownership for /etc/cron.allow and /etc/at.allow: # rm /etc/cron.deny # rm /etc/at.deny # touch /etc/cron.allow # touch /etc/at.allow # chmod og-rwx /etc/cron.allow # chmod og-rwx /etc/at.allow # chown root:root /etc/cron.allow # chown root:root /etc/at.allow,2.2.4,CC5.2,16,5.1.8,"Configure /etc/cron.allow and /etc/at.allow to allow specific users to use these services. If /etc/cron.allow or /etc/at.allow do not exist, then /etc/at.deny and /etc/cron.deny are checked. Any user not specifically defined in those files is allowed to use at and cron. By removing the files, only users in /etc/cron.allow and /etc/at.allow are allowed to use at and cron. Note that even though a given user is not listed in cron.allow, cron jobs can still be run as that user. The cron.allow file only controls administrative access to the crontab command for scheduling and modifying cron jobs.",21639,Ensure at/cron is restricted to authorized users.,"On many systems, only the system administrator is authorized to schedule cronjobs. Using the cron.allow file to control who can run cron jobs enforces this policy. It is easier to manage an allow list than a deny list. In a deny list, you could potentially add a user ID to the system and forget to add it to the deny files.", ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""16""]","[""5.1.8""]", ,CM.1, ,"[""/etc/cron.allow""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
RSIHtJEBA3BdbeET0mTH,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,46,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure SSH LogLevel is set to INFO.,"[""sca""]",19008,sca,log,"Sep 2, 2024 @ 18:37:57.198",sca,1725302277.386169,"Sep 2, 2024 @ 18:37:57.198", , , , , , , , , , , , , , , , , , , ,"[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""2.2"",""4.1""]","[""CC7.1"",""CC7.2"",""CC6.7""]","[""CM.1"",""SC.8""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,passed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: LogLevel INFO,4.1,CC6.7,"6.2,6.3",5.2.3,The INFO parameter specifies that login and logout activity will be logged.,21642,Ensure SSH LogLevel is set to INFO.,"SSH provides several logging levels with varying amounts of verbosity. DEBUG is specifically not recommended other than strictly for debugging SSH communications since it provides so much data that it is difficult to identify important security information. INFO level is the basic level that only records login activity of SSH users. In many situations, such as Incident Response, it is important to determine when a particular user was active on a system. The logout record can eliminate those users who disconnected, which helps narrow the field.", ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""6.2"",""6.3""]","[""5.2.3""]",https://www.ssh.com/ssh/sshd_config/,SC.8, ,"[""/etc/ssh/sshd_config""]","164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
RiIHtJEBA3BdbeET0mTH,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,80,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure SSH X11 forwarding is disabled.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:57.208",sca,1725302277.389023,"Sep 2, 2024 @ 18:37:57.208", , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""2.2"",""2.2.3""]","[""CC7.1"",""CC7.2"",""CC5.2""]","[""CM.1"",""CM.1""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Edit the /etc/ssh/sshd_configfile to set the parameter as follows: X11Forwarding no,2.2.3,CC5.2,9.2,5.2.4,The X11Forwarding parameter provides the ability to tunnel X11 traffic through the connection to enable remote graphic connections.,21643,Ensure SSH X11 forwarding is disabled.,"Disable X11 forwarding unless there is an operational requirement to use X11 applications directly. There is a small risk that the remote X11 servers of users who are logged in via SSH with X11 forwarding could be compromised by other users on the X11 server. Note that even if X11 forwarding is disabled, users can always install their own forwarders.", ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""9.2""]","[""5.2.4""]", ,CM.1, ,"[""/etc/ssh/sshd_config""]",164.312.b,35.7.d,4.3,"[""35.7.d""]","[""4.3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
SCIHtJEBA3BdbeET0mTH,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,47,FALSE,3,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure SSH IgnoreRhosts is enabled.,"[""sca""]",19008,sca,log,"Sep 2, 2024 @ 18:37:57.229",sca,1725302277.393785,"Sep 2, 2024 @ 18:37:57.229", , , , , , , , , , , , , , , , , , , ,"[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""2.2"",""4.1""]","[""CC7.1"",""CC7.2"",""CC6.7""]","[""CM.1"",""SC.8""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,passed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: IgnoreRhosts yes,4.1,CC6.7,9.2,5.2.6,The IgnoreRhosts parameter specifies that .rhostsand .shostsfiles will not be used in RhostsRSAAuthenticationor HostbasedAuthentication.,21645,Ensure SSH IgnoreRhosts is enabled.,Setting this parameter forces users to enter a password when authenticating with ssh., ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""9.2""]","[""5.2.6""]", ,SC.8, ,"[""/etc/ssh/sshd_config""]","164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
SiIHtJEBA3BdbeET0mTH,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,82,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure SSH root login is disabled.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:57.250",sca,1725302277.398161,"Sep 2, 2024 @ 18:37:57.250", , , , , , , , , , , , , , , , , , , ,"[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""2.2"",""4.1""]","[""CC7.1"",""CC7.2"",""CC6.7""]","[""CM.1"",""SC.8""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: PermitRootLogin no,4.1,CC6.7,4.3,5.2.8,The PermitRootLogin parameter specifies if the root user can log in using ssh(1). The default is no.,21647,Ensure SSH root login is disabled.,"Disallowing root logins over SSH requires server admins to authenticate using their own individual account, then escalating to root via sudo or su. This in turn limits opportunity for non-repudiation and provides a clear audit trail in the event of a security incident.", ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""4.3""]","[""5.2.8""]", ,SC.8, ,"[""/etc/ssh/sshd_config""]","164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
TCIHtJEBA3BdbeET0mTH,1,1, ,ubuntu,000,ubuntu, , , , , , , , , , , , , , , , , , , , ,83,FALSE,7,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0: Ensure SSH PermitUserEnvironment is disabled.,"[""sca""]",19007,sca,log,"Sep 2, 2024 @ 18:37:57.271",sca,1725302277.402432,"Sep 2, 2024 @ 18:37:57.271", , , , , , , , , , , , , , , , , , , ,"[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""2.2"",""4.1""]","[""CC7.1"",""CC7.2"",""CC6.7"",""CC6.1"",""CC7.2""]","[""CM.1"",""SC.8""]","[""IV_35.7.d""]", , , , , , , , , ,1083516960,failed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: PermitUserEnvironment no,4.1,"CC6.7,CC6.1,CC7.2",5.1,5.2.10,The PermitUserEnvironment option allows users to present environment options to the ssh daemon.,21649,Ensure SSH PermitUserEnvironment is disabled.,Permitting users the ability to set environment variables through the SSH daemon could potentially allow users to bypass security controls (e.g. setting an execution path that has ssh executing trojan'd programs), ,check,CIS Ubuntu Linux 16.04 LTS Benchmark v1.1.0,"[""5.1""]","[""5.2.10""]", ,SC.8, ,"[""/etc/ssh/sshd_config""]","164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
